order_id,order_date,store,sku,product_name,category,quantity,unit_price
51235,01/07/2025,Alpharetta,SKU-2001,Office Chair,Furniture,5,$189.00
51893,02/20/2025,Smyrna,SKU-2001,Office Chair,Furniture,1, 189.00 
51461,02/14/2025,ALPHARETTA,SKU-3001,Notebook 3-Pack,Office Supplies,5,$8.49
50230,2025-01-11,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
52136,28-Apr-2025,ALPHARETTA,SKU-3002,Gel Pens 12ct,Office Supplies,5,$11.99
50550,2025-03-15,Atlanta,SKU-1003,USB-C Hub,Electronics,5,$39.99
50118,2025-05-13,Marietta,SKU-1003,USB-C Hub,Electronics,4,$39.99
50410,01/20/2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,6,$8.49
52436,01/18/2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,5, 11.99 
51788,18-Apr-2025,Atlanta,SKU-1001,Wireless Mouse,Electronics,2, 24.99 
50867,2025-06-21,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
50853,2025-05-06,smyrna,SKU-1003,USB-C Hub,Electronics,2,39.99
51905,05/31/2025,alpharetta,SKU-2001,Office Chair,Furniture,6,$189.00
51050,29-May-2025,KENNESAW,SKU-1003,USB-C Hub,Electronics,2,$39.99
50054,2025-04-11,Marietta,SKU-1001,Wireless Mouse,Electronics,3, 24.99 
51734,22-Jun-2025,Marietta,SKU-1003,USB-C Hub,Electronics,5,$39.99
50784,2025-04-04,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
50002,02/27/2025,atlanta,SKU-1001,Wireless Mouse,Electronics,5,24.99
52039,15-Feb-2025,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,4,$8.49
52214,2025-01-29,Smyrna,SKU-1003,USB-C Hub,Electronics,6,39.99
51444,04/27/2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
51508,18-Mar-2025,Kennesaw,SKU-1003,USB-C Hub,Electronics,3,$39.99
51790,27-Apr-2025,KENNESAW,SKU-3003,Desk Organizer,Office Supplies,4,$21.50
51749,2025-05-11,MARIETTA,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
52922,2025-01-22,ALPHARETTA,SKU-1003,USB-C Hub,Electronics,3,39.99
52537,05/16/2025,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,6,$8.49
50680,13-Mar-2025,Smyrna,SKU-2002,Standing Desk,Furniture,6,$349.00
50724,2025-04-08,ALPHARETTA,SKU-3003,Desk Organizer,Office Supplies,1,21.50
51705,2025-01-22,Alpharetta,SKU-2001,Office Chair,Furniture,2,189.00
52617,2025-04-08,Alpharetta,SKU-2002,Standing Desk,Furniture,6,349.00
50335,05/27/2025,marietta,SKU-1002,Mechanical Keyboard,Electronics,3, 89.99 
51750,05/22/2025,marietta,SKU-3003,Desk Organizer,Office Supplies,1,21.50
50776,04/07/2025,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,1,$89.99
52530,2025-01-21,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,2,21.50
52797,25-May-2025,Alpharetta,SKU-1001,Wireless Mouse,Electronics,5,24.99
51276,2025-05-30,alpharetta,SKU-3003,Desk Organizer,Office Supplies,6,$21.50
51074,02-Apr-2025,Atlanta,SKU-1003,USB-C Hub,Electronics,5,39.99
51033,01-Apr-2025,alpharetta,SKU-2001,Office Chair,Furniture,4,$189.00
51547,06/05/2025,MARIETTA,SKU-1002,Mechanical Keyboard,Electronics,1,89.99
50257,04/17/2025,alpharetta,SKU-2002,Standing Desk,Furniture,5,$349.00
51579,06/27/2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,3,$8.49
52041,2025-05-30,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
52590,04/09/2025,Marietta,SKU-2001,Office Chair,Furniture,3,$189.00
51190,2025-01-26,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,5,89.99
52531,2025-06-28,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,3,$89.99
51134,2025-06-28,Atlanta,SKU-2002,Standing Desk,Furniture,5,$349.00
52143,2025-01-14,smyrna,SKU-2001,Office Chair,Furniture,6, 189.00 
51028,2025-03-17,Marietta,SKU-3003,Desk Organizer,Office Supplies,2, 21.50 
52908,2025-02-25,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
51440,2025-02-03,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,1,$89.99
52957,05/30/2025,ATLANTA,SKU-3003,Desk Organizer,Office Supplies,3,21.50
51223,11-May-2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
50247,04-Jan-2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
52407,2025-06-18,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,2,$21.50
51793,2025-06-05,Alpharetta,SKU-1001,Wireless Mouse,Electronics,3, 24.99 
52828,2025-01-23,Marietta,SKU-1002,Mechanical Keyboard,Electronics,2,89.99
50541,05/12/2025,Alpharetta,SKU-2002,Standing Desk,Furniture,2, 349.00 
52752,02/04/2025,Marietta,SKU-1001,Wireless Mouse,Electronics,5,$24.99
50043,26-Jun-2025,kennesaw,SKU-1003,USB-C Hub,Electronics,4,$39.99
51137,27-Apr-2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,1,$11.99
50832,2025-02-10,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
51959,2025-05-23,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,2,$89.99
51257,12-Mar-2025,Atlanta,SKU-2002,Standing Desk,Furniture,2,349.00
51655,2025-01-14,ALPHARETTA,SKU-3001,Notebook 3-Pack,Office Supplies,6, 8.49 
50150,2025-01-23,ATLANTA,SKU-2002,Standing Desk,Furniture,4,$349.00
141734,22-Jun-2025,Marietta,SKU-1003,USB-C Hub,Electronics,N/A,$39.99
52014,2025-05-29,Marietta,SKU-2001,Office Chair,Furniture,3,189.00
51908,2025-02-05,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,3,$8.49
50123,12-Jun-2025,KENNESAW,SKU-1003,USB-C Hub,Electronics,1,39.99
52384,2025-01-21,Smyrna,SKU-1001,Wireless Mouse,Electronics,1,24.99
52527,03/13/2025,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
50072,2025-01-13,Kennesaw,SKU-1003,USB-C Hub,Electronics,2,39.99
50972,02-Mar-2025,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
50543,2025-06-29,Kennesaw,SKU-2002,Standing Desk,Furniture,4,$349.00
52776,06/27/2025,Marietta,SKU-1002,Mechanical Keyboard,Electronics,5,$89.99
50908,01/11/2025,Marietta,SKU-2001,Office Chair,Furniture,3,189.00
52467,2025-03-13,ALPHARETTA,SKU-3001,Notebook 3-Pack,Office Supplies,6, 8.49 
52657,2025-03-18,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,1, 11.99 
51343,2025-04-28,Smyrna,SKU-1003,USB-C Hub,Electronics,5,39.99
51639,02/12/2025,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
52627,2025-06-08,Smyrna,SKU-1001,Wireless Mouse,Electronics,3,24.99
50878,01/02/2025,ALPHARETTA,SKU-3002,Gel Pens 12ct,Office Supplies,1,$11.99
51538,03/07/2025,alpharetta,SKU-1003,USB-C Hub,Electronics,5,$39.99
52011,06/27/2025,Alpharetta,SKU-2001,Office Chair,Furniture,2, 189.00 
50486,2025-03-06,Alpharetta,SKU-2002,Standing Desk,Furniture,3,349.00
50936,01-Jan-2025,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
52092,2025-04-26,Marietta,SKU-1002,Mechanical Keyboard,Electronics,4,$89.99
50432,11-Apr-2025,atlanta,SKU-1001,Wireless Mouse,Electronics,1,24.99
51205,13-May-2025,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,1,11.99
51860,01/28/2025,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,2,$21.50
50566,28-Jun-2025,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
51468,06/20/2025,Alpharetta,SKU-2001,Office Chair,Furniture,5,189.00
51911,01-Mar-2025,kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,1,$8.49
52535,08-Jan-2025,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,5,$89.99
52165,02/11/2025,ALPHARETTA,SKU-1002,Mechanical Keyboard,Electronics,3, 89.99 
52125,26-Mar-2025,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,3,21.50
52445,06/19/2025,ATLANTA,SKU-2001,Office Chair,Furniture,4,189.00
51559,05/31/2025,kennesaw,SKU-1003,USB-C Hub,Electronics,1,39.99
51102,2025-01-05,Marietta,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
52095,02/04/2025,Marietta,SKU-2002,Standing Desk,Furniture,2,349.00
50024,04-May-2025,KENNESAW,SKU-1001,Wireless Mouse,Electronics,4,24.99
52122,21-May-2025,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,2, 11.99 
50367,2025-04-15,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
50375,2025-05-16,MARIETTA,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
52775,2025-01-13,Alpharetta,SKU-1003,USB-C Hub,Electronics,4,$39.99
50285,03/01/2025,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,2, 8.49 
50253,10-Feb-2025,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,5,89.99
52443,01/16/2025,Atlanta,SKU-2002,Standing Desk,Furniture,3,349.00
52705,2025-01-01,marietta,SKU-1003,USB-C Hub,Electronics,2,39.99
51964,05/30/2025,marietta,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
50522,02/19/2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,1,11.99
50187,2025-06-18,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,3, 8.49 
51483,2025-01-04,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,6,$89.99
51901,2025-06-04,Kennesaw,SKU-2002,Standing Desk,Furniture,1,349.00
51580,03-Jan-2025,smyrna,SKU-3003,Desk Organizer,Office Supplies,6,21.50
50511,11-Jan-2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
140857,2025-01-19,Atlanta,,Gel Pens 12ct,Office Supplies,5,11.99
52246,2025-01-14,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,3,$11.99
51264,03/10/2025,marietta,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
52193,2025-06-19,alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,5,$11.99
52910,2025-05-12,Kennesaw,SKU-2001,Office Chair,Furniture,1,189.00
51197,01/12/2025,SMYRNA,SKU-2002,Standing Desk,Furniture,4,349.00
51174,2025-05-25,ALPHARETTA,SKU-2001,Office Chair,Furniture,4,189.00
51898,02/09/2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,3, 8.49 
52906,01/13/2025,ALPHARETTA,SKU-3001,Notebook 3-Pack,Office Supplies,3,8.49
52454,01/06/2025,SMYRNA,SKU-1001,Wireless Mouse,Electronics,5,24.99
50101,2025-06-09,alpharetta,SKU-1002,Mechanical Keyboard,Electronics,2, 89.99 
51152,06/10/2025,Atlanta,SKU-2002,Standing Desk,Furniture,2,$349.00
50702,01/30/2025,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,6,$89.99
52374,04/24/2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
52529,2025-02-04,Marietta,SKU-1002,Mechanical Keyboard,Electronics,1,89.99
50754,2025-01-02,Marietta,SKU-1002,Mechanical Keyboard,Electronics,6,$89.99
51752,2025-01-10,Smyrna,SKU-2002,Standing Desk,Furniture,4,349.00
51139,2025-02-18,Atlanta,SKU-3003,Desk Organizer,Office Supplies,2,$21.50
50684,2025-05-27,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
50210,2025-05-14,Smyrna,SKU-2002,Standing Desk,Furniture,5,349.00
50207,06-Feb-2025,Smyrna,SKU-1003,USB-C Hub,Electronics,3, 39.99 
50332,26-Mar-2025,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,4,21.50
50875,2025-04-10,atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,6,$11.99
140674,09-Jan-2025,Atlanta,SKU-1003,USB-C Hub,Electronics,-2,$39.99
51527,25-Mar-2025,ALPHARETTA,SKU-1002,Mechanical Keyboard,Electronics,2,$89.99
51929,05-Jun-2025,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,3,$89.99
51275,2025-06-23,Atlanta,SKU-3003,Desk Organizer,Office Supplies,4,21.50
52712,01/01/2025,Alpharetta,SKU-1001,Wireless Mouse,Electronics,2,24.99
50465,01-Apr-2025,ALPHARETTA,SKU-3002,Gel Pens 12ct,Office Supplies,1,11.99
52564,01/02/2025,Marietta,SKU-2002,Standing Desk,Furniture,6,349.00
50836,2025-04-18,Kennesaw,SKU-2002,Standing Desk,Furniture,3,349.00
52393,04/30/2025,Atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,3,11.99
50496,2025-01-25,Marietta,SKU-3003,Desk Organizer,Office Supplies,3,$21.50
51436,2025-04-25,ATLANTA,SKU-2001,Office Chair,Furniture,6,189.00
52490,01/15/2025,ALPHARETTA,SKU-1001,Wireless Mouse,Electronics,4,24.99
51370,05/20/2025,smyrna,SKU-3003,Desk Organizer,Office Supplies,1,21.50
51889,2025-06-19,Alpharetta,SKU-2002,Standing Desk,Furniture,5,349.00
141635,04/26/2025,ATLANTA,SKU-3002,Gel Pens 12ct,Office Supplies,-2, 11.99 
50464,2025-05-23,kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,6,8.49
52766,18-Jan-2025,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
51231,2025-02-18,Marietta,SKU-2001,Office Chair,Furniture,2,189.00
52463,2025-03-03,Atlanta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
52573,06-May-2025,Atlanta,SKU-2002,Standing Desk,Furniture,2,$349.00
52287,2025-06-21,SMYRNA,SKU-2001,Office Chair,Furniture,5,189.00
50058,01/13/2025,Marietta,SKU-1001,Wireless Mouse,Electronics,6,24.99
50657,03/03/2025,smyrna,SKU-2001,Office Chair,Furniture,4,189.00
51521,2025-02-08,Marietta,SKU-1001,Wireless Mouse,Electronics,4,24.99
51754,2025-04-08,Smyrna,SKU-3003,Desk Organizer,Office Supplies,6,21.50
52244,02-May-2025,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
50127,2025-03-02,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,3,$8.49
50512,2025-04-26,MARIETTA,SKU-2001,Office Chair,Furniture,1,189.00
51228,2025-04-05,Marietta,SKU-1003,USB-C Hub,Electronics,2,39.99
50886,2025-02-28,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,4,$11.99
52060,2025-01-15,Smyrna,SKU-1001,Wireless Mouse,Electronics,5,$24.99
51415,03/02/2025,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,3, 11.99 
50685,2025-04-22,Marietta,SKU-1001,Wireless Mouse,Electronics,3,$24.99
51187,2025-05-17,Smyrna,SKU-1001,Wireless Mouse,Electronics,3,24.99
52674,03/21/2025,Marietta,SKU-2001,Office Chair,Furniture,1,$189.00
51025,05/25/2025,Atlanta,SKU-1003,USB-C Hub,Electronics,1,$39.99
52677,2025-05-16,Marietta,SKU-1001,Wireless Mouse,Electronics,4,24.99
51946,08-Feb-2025,Kennesaw,SKU-1001,Wireless Mouse,Electronics,1,24.99
52637,2025-06-11,Smyrna,SKU-3003,Desk Organizer,Office Supplies,3,21.50
52427,26-Apr-2025,Kennesaw,SKU-2002,Standing Desk,Furniture,3,$349.00
52196,01/29/2025,Atlanta,SKU-3003,Desk Organizer,Office Supplies,3,$21.50
52007,2025-06-01,alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,6,$8.49
52486,2025-05-04,ALPHARETTA,SKU-3003,Desk Organizer,Office Supplies,3, 21.50 
51055,02/17/2025,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,3,89.99
50195,01/11/2025,Alpharetta,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
50927,06/17/2025,Kennesaw,SKU-1001,Wireless Mouse,Electronics,1,$24.99
51036,2025-04-03,Atlanta,SKU-1003,USB-C Hub,Electronics,3,39.99
51647,21-Feb-2025,alpharetta,SKU-1002,Mechanical Keyboard,Electronics,1,89.99
51741,30-Mar-2025,SMYRNA,SKU-3003,Desk Organizer,Office Supplies,5,21.50
52113,2025-04-18,Kennesaw,SKU-1003,USB-C Hub,Electronics,5,$39.99
51046,2025-04-28,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,1,21.50
52188,02/09/2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,2,$21.50
51853,2025-05-07,KENNESAW,SKU-2002,Standing Desk,Furniture,6,349.00
50226,04-May-2025,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,2,$89.99
52871,2025-02-24,smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
141422,03/01/2025,smyrna,,Gel Pens 12ct,Office Supplies,4,11.99
50667,11-Feb-2025,Kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,1,11.99
50289,06/05/2025,Alpharetta,SKU-2001,Office Chair,Furniture,6,189.00
50166,04/21/2025,smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,2,$11.99
50990,2025-02-16,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,6,$8.49
50007,2025-04-18,Smyrna,SKU-1001,Wireless Mouse,Electronics,6,$24.99
51185,2025-04-13,Atlanta,SKU-3003,Desk Organizer,Office Supplies,4,21.50
52348,2025-03-27,Smyrna,SKU-2002,Standing Desk,Furniture,6,349.00
51482,2025-06-13,ATLANTA,SKU-3003,Desk Organizer,Office Supplies,6,21.50
51575,06/29/2025,marietta,SKU-1001,Wireless Mouse,Electronics,3,24.99
50419,05-Feb-2025,KENNESAW,SKU-2001,Office Chair,Furniture,2,189.00
51616,2025-05-02,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,1,$89.99
51218,2025-03-22,Atlanta,SKU-1003,USB-C Hub,Electronics,5,39.99
50459,27-Feb-2025,Kennesaw,SKU-1001,Wireless Mouse,Electronics,3,24.99
52224,2025-01-19,alpharetta,SKU-2002,Standing Desk,Furniture,6, 349.00 
52586,28-Jan-2025,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,4, 21.50 
51114,2025-02-09,smyrna,SKU-2001,Office Chair,Furniture,5,$189.00
51280,12-Jan-2025,smyrna,SKU-1003,USB-C Hub,Electronics,1,$39.99
52567,2025-02-06,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,1,21.50
51293,2025-01-22,Kennesaw,SKU-1001,Wireless Mouse,Electronics,6,$24.99
51604,2025-03-08,Atlanta,SKU-2001,Office Chair,Furniture,4,189.00
52155,2025-06-23,MARIETTA,SKU-3003,Desk Organizer,Office Supplies,3,21.50
51816,2025-02-02,MARIETTA,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
52358,03/22/2025,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
52859,2025-05-02,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
51248,01/07/2025,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
52503,04/29/2025,SMYRNA,SKU-3002,Gel Pens 12ct,Office Supplies,4,$11.99
50919,2025-04-14,ATLANTA,SKU-1001,Wireless Mouse,Electronics,5,24.99
50558,26-May-2025,MARIETTA,SKU-2001,Office Chair,Furniture,6,$189.00
50691,2025-05-03,Kennesaw,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
50554,2025-05-12,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,2, 8.49 
52002,05/27/2025,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,1,21.50
52664,2025-01-16,Atlanta,SKU-2001,Office Chair,Furniture,3,189.00
51256,2025-04-11,Alpharetta,SKU-3003,Desk Organizer,Office Supplies,5,21.50
52054,2025-03-11,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,5,$21.50
50745,25-Apr-2025,kennesaw,SKU-1003,USB-C Hub,Electronics,5,39.99
52722,17-Feb-2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,5,$8.49
52420,2025-01-30,Marietta,SKU-3003,Desk Organizer,Office Supplies,6,21.50
52142,05/19/2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,3,$8.49
50313,10-Jun-2025,Smyrna,SKU-1003,USB-C Hub,Electronics,4,$39.99
50827,2025-06-04,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,3, 8.49 
50573,2025-06-26,Alpharetta,SKU-2002,Standing Desk,Furniture,5,$349.00
52481,17-Jan-2025,Smyrna,SKU-3003,Desk Organizer,Office Supplies,6,21.50
50265,2025-01-24,ATLANTA,SKU-1003,USB-C Hub,Electronics,3,39.99
51737,2025-03-13,Marietta,SKU-1003,USB-C Hub,Electronics,6,39.99
52444,04/26/2025,Atlanta,SKU-1003,USB-C Hub,Electronics,5,39.99
52724,2025-05-08,Smyrna,SKU-1001,Wireless Mouse,Electronics,3,24.99
51843,05/01/2025,ATLANTA,SKU-1003,USB-C Hub,Electronics,5,39.99
52164,10-May-2025,Atlanta,SKU-2002,Standing Desk,Furniture,2,349.00
51020,18-Apr-2025,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,6, 8.49 
50695,2025-01-10,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
51141,2025-02-14,Smyrna,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
52769,02/26/2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
51774,2025-03-01,marietta,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
52970,2025-03-15,Atlanta,SKU-3001,Notebook 3-Pack,Office Supplies,3,$8.49
50499,2025-05-26,Atlanta,SKU-2001,Office Chair,Furniture,1, 189.00 
50066,2025-05-05,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,1,11.99
50178,03-Apr-2025,Atlanta,SKU-1003,USB-C Hub,Electronics,3,39.99
50073,2025-04-14,Alpharetta,SKU-2001,Office Chair,Furniture,3,$189.00
51984,2025-04-14,Smyrna,SKU-2002,Standing Desk,Furniture,5, 349.00 
140734,2025-05-31,Alpharetta,,Gel Pens 12ct,Office Supplies,2,11.99
52510,06-Mar-2025,Alpharetta,SKU-1001,Wireless Mouse,Electronics,4, 24.99 
52323,04/16/2025,Atlanta,SKU-2002,Standing Desk,Furniture,4,$349.00
50968,06/06/2025,marietta,SKU-1003,USB-C Hub,Electronics,6,39.99
52932,2025-01-04,MARIETTA,SKU-1002,Mechanical Keyboard,Electronics,5,89.99
52009,05/20/2025,Kennesaw,SKU-3001,Notebook 3-Pack,Office Supplies,5,$8.49
52598,19-May-2025,Alpharetta,SKU-3002,Gel Pens 12ct,Office Supplies,4,11.99
50089,2025-06-02,atlanta,SKU-1003,USB-C Hub,Electronics,4,39.99
51867,21-Mar-2025,Kennesaw,SKU-2002,Standing Desk,Furniture,1,$349.00
51171,2025-02-03,marietta,SKU-1003,USB-C Hub,Electronics,2,39.99
51772,2025-04-18,MARIETTA,SKU-1002,Mechanical Keyboard,Electronics,5,89.99
50647,2025-06-24,KENNESAW,SKU-2001,Office Chair,Furniture,6,189.00
50470,01/19/2025,Alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,3,$8.49
50640,2025-03-12,Atlanta,SKU-1003,USB-C Hub,Electronics,4,39.99
52758,2025-03-06,Atlanta,SKU-1003,USB-C Hub,Electronics,4,39.99
51063,05-Jun-2025,kennesaw,SKU-3002,Gel Pens 12ct,Office Supplies,2,11.99
52824,2025-03-30,Atlanta,SKU-3002,Gel Pens 12ct,Office Supplies,5,$11.99
52058,2025-05-04,Alpharetta,SKU-2001,Office Chair,Furniture,2,189.00
51147,03/17/2025,Smyrna,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
52298,01/19/2025,Smyrna,SKU-2002,Standing Desk,Furniture,5,$349.00
50370,19-Jun-2025,atlanta,SKU-1002,Mechanical Keyboard,Electronics,1,89.99
51448,2025-05-05,smyrna,SKU-1001,Wireless Mouse,Electronics,2,24.99
51845,2025-01-20,Smyrna,SKU-1001,Wireless Mouse,Electronics,5,$24.99
50733,01/08/2025,smyrna,SKU-1001,Wireless Mouse,Electronics,4,24.99
52264,2025-05-06,Smyrna,SKU-1001,Wireless Mouse,Electronics,5,24.99
51438,2025-05-28,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,2,$11.99
51741,30-Mar-2025,SMYRNA,SKU-3003,Desk Organizer,Office Supplies,5,21.50
52505,05/18/2025,Kennesaw,SKU-3003,Desk Organizer,Office Supplies,5,21.50
52099,10-Apr-2025,marietta,SKU-1001,Wireless Mouse,Electronics,3,$24.99
52720,03/12/2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,4,8.49
52596,2025-05-01,Kennesaw,SKU-1001,Wireless Mouse,Electronics,4,$24.99
52688,2025-02-13,kennesaw,SKU-2002,Standing Desk,Furniture,4,$349.00
51008,05/22/2025,ATLANTA,SKU-1001,Wireless Mouse,Electronics,6, 24.99 
52855,06-Jan-2025,Marietta,SKU-1003,USB-C Hub,Electronics,6,39.99
52327,2025-05-21,Marietta,SKU-2002,Standing Desk,Furniture,1,349.00
50456,2025-04-30,kennesaw,SKU-1002,Mechanical Keyboard,Electronics,4,89.99
50305,04/05/2025,Marietta,SKU-1003,USB-C Hub,Electronics,6,$39.99
50588,03-Apr-2025,KENNESAW,SKU-1001,Wireless Mouse,Electronics,3,24.99
52416,2025-03-03,Smyrna,SKU-2002,Standing Desk,Furniture,2,349.00
52967,02/25/2025,MARIETTA,SKU-3003,Desk Organizer,Office Supplies,6,21.50
50580,05/02/2025,Alpharetta,SKU-2002,Standing Desk,Furniture,4,349.00
51975,2025-04-30,ALPHARETTA,SKU-2001,Office Chair,Furniture,1,189.00
52850,28-Jun-2025,Alpharetta,SKU-2002,Standing Desk,Furniture,4,$349.00
51667,08-Apr-2025,atlanta,SKU-1001,Wireless Mouse,Electronics,5, 24.99 
52366,16-May-2025,SMYRNA,SKU-3001,Notebook 3-Pack,Office Supplies,3, 8.49 
50674,09-Jan-2025,Atlanta,SKU-1003,USB-C Hub,Electronics,3,$39.99
51650,04/14/2025,Atlanta,SKU-1003,USB-C Hub,Electronics,4,$39.99
50726,15-Jan-2025,ATLANTA,SKU-3001,Notebook 3-Pack,Office Supplies,5,8.49
52171,2025-01-30,Marietta,SKU-2001,Office Chair,Furniture,1,189.00
51760,05/18/2025,Marietta,SKU-3001,Notebook 3-Pack,Office Supplies,2,8.49
50831,2025-01-07,KENNESAW,SKU-1001,Wireless Mouse,Electronics,2,$24.99
50200,2025-03-07,Atlanta,SKU-1001,Wireless Mouse,Electronics,6,$24.99
51722,04/01/2025,Smyrna,SKU-3002,Gel Pens 12ct,Office Supplies,5,11.99
51680,2025-06-26,Atlanta,SKU-1002,Mechanical Keyboard,Electronics,6,89.99
51288,2025-06-26,Marietta,SKU-1003,USB-C Hub,Electronics,2,$39.99
52676,2025-01-07,alpharetta,SKU-3001,Notebook 3-Pack,Office Supplies,1,$8.49
50396,2025-04-27,Marietta,SKU-3002,Gel Pens 12ct,Office Supplies,6,11.99
